id$Name$Adress$Horari$Telèfon$Email$Web
1$Associació Catalana per la Pau$Via Laietana, 16, 1er 08003 Barcelona$10 a 14 hores i 16 a 19 hores, de dilluns a divendres$933 188 444$info@acpau.org$http://www.acpau.org
317$Fundació Solidaritat UB$Carrer de Melcior de Palau, 140 08014 Barcelona$De dilluns a divendres de 10 a 17 h.$934 035 538$solidaritatub@ub.edu$http://www.solidaritat.ub.edu/
318$Projecte Energy Control - Associació Benestar i desenvolupament$Carrer de la Independència, 384 08041 Barcelona$No té horari fix$932 890 530$info@energycontrol.org$http://www.energycontrol.org/
326$Esplai Torxa$Plaça de Salvador Riera 08041 Barcelona$Dissabtes de 16.30 h a 19 h a l'esplai$934 461 429$esplai.torxa@gmail.com$http://esplaitorxa.wordpress.com/
327$AE Roland Philipps$Carrer del Cardener, 45 08024 Barcelona$Dissabtes de 16.30 a 21 h$-$aerolandphilipps@gmail.com$http://aerolandphilipps.org/
332$Colla de Diablesses i Diables de Sarrià$Carrer de Jaume Piquet, 3, baixos 08017 Barcelona$Sense horari fix$932 049 058$diablesesidiablessarria@gmail.com$No web found
333$Arreplegats de la Zona Universitària$Avinguda Diagonal, 696 08034 Barcelona$Assajos: dimarts i dijous de 14 a 16 h i dijous de 20 a 22 h$-$junta.arreplegats@gmail.com$http://www.arreplegats.cat
334$$Jordi Girona, 1-3  E. Omega  desp. OM-S105 08034 Barcelona$http://linuxupc.upc.edu$No phone found$No email found$No web found
335$Associació Catalana Enginyeria Sense Fronteres$Carrer de Múrcia, 24, baixos 08027 Barcelona$Matins: De dilluns a divendres de 10h a 14h / Tardes: Dimarts de 16h a 19h$933 022 753$contacta@esf-cat.org$https://esf-cat.org/
336$El Xollo$Gran Capità, s/n - Campus Nord Edifici Omega 08034 Barcelona$Sense horari fix$934 137 663$elxollo@gmail.com$http://xollo.upc.es/
338$Iaeste Telecos$Jordi Girona, 1-3, Campus Nord UPC. E. Omega desp. 205 08034 Barcelona$iaeste-t@casal.upc.es$http://iaeste-t.upc.es/$No email found$No web found
339$Cercle d'Estudis Orientals (CEO)$Jordi Girona 1, S102, Omega 08034 Barcelona$Sense horari fix$-$ceo@ceo.upc.edu$http://ceo.upc.edu
340$Associació d'Estudiants Progressistes - AEP$Riera d'Escuder, 47 08028 Barcelona$Tardes$-$aep@aep.cat$http://www.aep.cat
341$Video Games Asociation d'estudiants de la FIB - VGAFIB$Jordi Girona, 1-3  Edifici Omega, desp. 104 08034 Barcelona$Sense horari d'atenció fix$934 137 659$contacte@vgafib.com$http://vgafib.upc.es
342$Fòrum de Telecomunicacions i Electrònica$Jordi Girona, 1-3  Edifici B5 B4 08034 Barcelona$934 137 658$organizacion@forumtelecos.upc.edu$No email found$No web found
343$DEFIB$Jordi Girona, 1-3  Edifici Omega, despatx 102 08034 Barcelona$Dimecres, d'11 a 14 h$934 137 596$defib@fib.upc.edu$https://defib.upc.edu/
344$Club d'Esports de la Facultat d'Informàtica de Barcelona - FIB$Jordi Girona, 1-3, Ed. Omega, S103 08034 Barcelona$934 137 651$cefibupc@gmail.com$No email found$No web found
345$Club Esportiu Camins UPC$Jordi Girona, 1-3. Edifici Omega - despatx S-104 Campus Nord 08034 Barcelona$Sense horari fix$934 137 655$info@cecamins.com$https://clubesportiucamins.upc.edu/
346$Associació d'Estudiants d'Enginyeria Geològica - AEEG$Jordi Girona, 1-3, Campus Nord UPC, Edifici Omega Despatx 001 08034 Barcelona$Sense horari fix$934 137 663$daeg@casal.upc.es$No web found
349$Club d'Immersió de Biologia$Avinguda Diagonal, 645 08028 Barcelona$De dilluns a dijous de 17.30 a 20.30 h. Divendres de 11.30 a 14.30 h$934 021 434$cib@cibsub.cat$http://www.cibsub.cat
350$Grups Bíblics Universitaris$Carrer dels Alts Forns, 68, sòtan -1 08038 Barcelona$Tots els migdies$685 184 543$gbu.bcn@gmail.com$http://gbuconecta.org/
351$Comissió de Joves del Coll$Carrer de Duran i Borrell, 24 08023 Barcelona$No definit$-$comissio@jovesdelcoll.org$http://www.jovesdelcoll.org/
352$CTD$Pasatge del Crèdit, 7 principal 08002 Barcelona$Sense horari especificat$No phone found$No email found$No web found
353$ACAPPS$Carrer de Nàpols, 351, baixos 08025 Barcelona$De dilluns a divendres de 9 a 18 h$932105530 - 672$acapps@acapps.org$http://www.acapps.org
354$$Torrijos, 68 08012 Barcelona$http://www.experimentem.org$No phone found$No email found$No web found
355$La Malèfica del Coll$Carrer de l'Aldea, 15 08023 Barcelona$Diumenges 16h a 21h$660080719$colla@maleficadelcoll.org$www.maleficadelcoll.org
356$Casa De La Solidaritat De Barcelona$Carrer de Vistalegre, 15 08001 Barcelona$Diversos$934 434 392$casasoli@pangea.org$http://casasoli.pangea.org/
358$$Olzinelles, 30 08014 Barcelona$Sense horari especificat$No phone found$No email found$No web found
359$Associació Catalana d'Integració i Desenvolupament Humà - ACIDH$Carrer de Siracusa, 53 08012 Barcelona$Diversos$932 859 977$acidh@acidh.org$https://www.acidh.org/
360$Casals de Joves de Catalunya$Carrer de Còrsega, 654, local 1B 08026 Barcelona$De dilluns a divendres de 10 a 14 h i de 16 a 20 h (divendres fins les 19 h)$936 011 616$casaldejoves@casaldejoves.org$http://espai.casaldejoves.org/casalsdejoves/
361$$Via Faviencia 244-250 - Escala A - Local 08042 Barcelona$Sense horari especificat$No phone found$No email found$No web found
362$Els Bocs de Can Rosés$Carrer de Cabestany, 7 08014 Barcelona$Dimarts i divendres de 20h a 22h$-$elsbocs@gmail.com$http://blocs.lescorts.cc/elsbocs
363$Associació de Joves Melòmans$Carrer d'En Grassot, 27 08025 Barcelona$Dimecres, dijous i divendres, de18 a 23h. I dissabtes al matí, de 10 a 14h.$610 609 092$melomans1@yahoo.es$No web found
364$GSIS Lleure$Escultor Llimona, 46-50, baixos 08031 Barcelona$Diferents segons l'activtitat$934 204 216$gsis@gsiscat.org$http://www.gsiscat.org/centres-gsis/gsis-lleure/
365$AE Joan Maragall$Carrer de Guitard, 8 08014 Barcelona$Dissabte de 16:30 a 19:00$932 689 110$aejoanmaragall@agrupaments.escoltes.org$https://www.aejoanmaragall.org
366$AEiG Santa Eulàlia$Santa Fe, 5, 1er 4a 08031 Barcelona$Dissabtes de 16.30 a 19 h$686 671 020$santaeulalia@escoltesiguies.cat$https://aesantaeulalia.wordpress.com/
367$Esplai Natzaret i Betània$Carrer del Regomir, 3 08002 Barcelona$Dissabtes de 16.30 a 19 h.$670 415 763$info@esplainb.com$http://www.esplainb.com
368$Casal de Joves Calassanç$Carrer de la Cera, 46 08001 Barcelona$Horari, de dilluns a dijous de 16:30 a 19:00,  divendres de 16:30 a 18:00 fins al 30 de juny. Del 3 al 17 de juliol de 16:30 a 18:00 A partir del 4 de setembre: de dilluns a dijous de 16:30 a 19:00, divendres de 16:30 a 18:00$934 417 789$secretaria.casal@escolapia.cat$http://casal.santantoni.epiaedu.cat/
369$Plataforma Infantil i Juvenil de les Corts$Carrer de Dolors Masferrer, 33-35 08028 Barcelona$Sense horari fix$932 916 499$recursosplataforma@gmail.com$https://plataformajoveslescorts.wordpress.com
370$MIJAC SANT MEDIR$Constitució, 17 08014 Barcelona$Sense horari especificat$No phone found$No email found$No web found
371$Esplai Sant Medir$Passatge de Toledo, 12 08014 Barcelona$Dissabtes de 16.45 a 19.45 h$606846863$esplaisantmedir@gmail.com$www.esplaisantmedir.com
372$Traç Diomira - Escola d'Educadors$Carrer de Vilamarí, 54 08015 Barcelona$De dilluns a dijous de 9 a 14 h i de 16 a 19 h. Divendres de 9 a 14 h.$934 254 823$escola.trac@diomira.net$http://trac.diomira.net/
373$Associació d'Escalada i Excursionisme de les Corts - AEEC$Carrer Dolors Masferrer I Bosch, 33 -35 08028 Barcelona$El dia de club són els dijous a partir de les 20 h.$932 916 499$grec@aeec.cat$http://www.aeec.cat
374$Colla de Diables i Timbalers d'Itaca$Carrer de Numància, 140-158 08029 Barcelona$Divendres de 16.30 a 18.30 h$-$diablesitimbalersitaca@gmail.com$No web found
375$JNC Sant Andreu$Carrer Gran de Sant Andreu, 152, bis 08030 Barcelona$No fixe.$933 462 551$sant.andreu@mail.jnc.cat$http://www.jnc.cat
376$Colla Gegantera de Sarrià-Sant Gervasi$Carrer de Canet, 4 08017 Barcelona$9h a 21h$717776326$gegants.sarria@gmail.com$http://webs.gegants.cat/sarria-santgervasi/
377$L'Antàrtida$Carrer de Bonaplata, 6, baixos 08034 Barcelona$De dilluns a divendres de 16 a 21h$932 051 939$escola@lantartida.com$http://www.lantartida.com
378$FELLA$Joaquim Costa, 34  Bxos. 08001 Barcelona$Sense horari especificat$No phone found$No email found$No web found
379$Sinver$Carrer de Jordi Girona, 1-3. Campus Nord, despatx S 204 - Edifici Omega 08034 Barcelona$Divendres de 19 a 21 h. a l'Aula 108 de la Universitat de Barcelona, a Pl. Universitat.$934 137 652$sinver@sinver.org$No web found
380$Ràdio Línea IV$Carrer de Joaquim Valls, 82, 5è 08016 Barcelona$Sense horari fix$932 769 289$info@radiolinea4.net$https://onlineradiobox.com/es/linea/
381$Petit Ballet de Barcelona$Carrer de l'Agricultura, 217 08020 Barcelona$De dilluns a divendres de 17 a 20 h$933 051 853$petitballetdebarcelona@gmail.com$No web found
382$Unió Excursionista Sant Martí de Provençals$Guipúscuoa, 52 Interior 08020 Barcelona$Dimecres i Divendres de 19.30 h a 21 h$933 148 601$uesmap.correu@gmail.com$http://www.uesmap.org/
383$$Camí Antic de València, 96-106 08005 Barcelona$http://elportatilteatre.blogspot.com$No phone found$No email found$No web found
384$$Meridiana, 97 08026 Barcelona$http://www.tolcdelclot.com$No phone found$No email found$No web found
386$Esbart Montserratí Martinenc$Avinguda Meridiana, 97 08026 Barcelona$Horaris d'assaig: dissabtes de 19 a 21 h$932 453 990$esbart_montserrati@hotmail.com$http://www.orfeomartinenc.cat/ca/seccions/esbart.html
387$Gegants del Clot de l'Orfeó Martinenc$Avinguda Meridiana, 97 08026 Barcelona$Diversos$932 453 990$orfeomartinenc@gmail.com$https://gegantsdelclot.cat/
389$$Muntanya, 16, bis 08026 Barcelona$http://www.cicloturistesdelclot.cat/$No phone found$No email found$No web found
390$Associació Colla Gegantera de la Verneda de Sant Martí$Carrer de la Selva de Mar, 215 08020 Barcelona$Sense horari fix$-$colla@gegantsverneda.org$http://www.gegantsverneda.org/
391$Club d'escacs de Sant Martí$Selva de Mar, 213-229, 6a planta 08020 Barcelona$De 18 a 22 h$933 082 425$cesantmarti@gmail.com$http://www.cesantmarti.com/
392$Artixoc$Carrer del Moianès, 12-14, Escala Esquerra, Entresòl, 3a. 08014 Barcelona$de 10h a 12h i de 15.30h a 18h$932 964 100$artixoc@artixoc.org$http://www.artixoc.org/
